country,field,year,num_patent_applications,num_patent_granted,complete,pillar,is_group
South Korea,Personal Devices and Computing,2019,2207,1735.0,False,patents,False
South Korea,Personal Devices and Computing,2020,2475,1801.0,False,patents,False
South Korea,Personal Devices and Computing,2021,2599,1535.0,False,patents,False
South Korea,Personal Devices and Computing,2022,2820,980.0,False,patents,False
South Korea,Personal Devices and Computing,2023,170,135.0,False,patents,False
South Korea,Personal Devices and Computing,2024,8,3.0,False,patents,False
South Korea,Physical Sciences and Engineering,2015,10,9.0,True,patents,False
South Korea,Physical Sciences and Engineering,2016,45,35.0,True,patents,False
South Korea,Physical Sciences and Engineering,2017,80,68.0,True,patents,False
South Korea,Physical Sciences and Engineering,2018,174,145.0,True,patents,False
South Korea,Physical Sciences and Engineering,2019,276,223.0,False,patents,False
South Korea,Physical Sciences and Engineering,2020,415,303.0,False,patents,False
South Korea,Physical Sciences and Engineering,2021,421,261.0,False,patents,False
South Korea,Physical Sciences and Engineering,2022,458,209.0,False,patents,False
South Korea,Physical Sciences and Engineering,2023,25,21.0,False,patents,False
South Korea,Physical Sciences and Engineering,2024,1,0.0,False,patents,False
South Korea,Security,2015,16,12.0,True,patents,False
South Korea,Security,2016,54,48.0,True,patents,False
South Korea,Security,2017,137,110.0,True,patents,False
South Korea,Security,2018,227,183.0,True,patents,False
South Korea,Security,2019,468,339.0,False,patents,False
South Korea,Security,2020,619,438.0,False,patents,False
South Korea,Security,2021,578,364.0,False,patents,False
South Korea,Security,2022,671,278.0,False,patents,False
South Korea,Security,2023,23,20.0,False,patents,False
South Korea,Security,2024,1,0.0,False,patents,False
South Korea,Telecommunications,2015,70,58.0,True,patents,False
South Korea,Telecommunications,2016,208,166.0,True,patents,False
South Korea,Telecommunications,2017,473,378.0,True,patents,False
South Korea,Telecommunications,2018,775,630.0,True,patents,False
South Korea,Telecommunications,2019,1418,1047.0,False,patents,False
South Korea,Telecommunications,2020,1576,1076.0,False,patents,False
South Korea,Telecommunications,2021,1580,884.0,False,patents,False
South Korea,Telecommunications,2022,1805,615.0,False,patents,False
South Korea,Telecommunications,2023,87,59.0,False,patents,False
South Korea,Telecommunications,2024,4,2.0,False,patents,False
South Korea,Transportation,2015,77,75.0,True,patents,False
South Korea,Transportation,2016,125,113.0,True,patents,False
South Korea,Transportation,2017,217,190.0,True,patents,False
South Korea,Transportation,2018,314,255.0,True,patents,False
South Korea,Transportation,2019,643,466.0,False,patents,False
South Korea,Transportation,2020,522,370.0,False,patents,False
South Korea,Transportation,2021,466,289.0,False,patents,False
South Korea,Transportation,2022,561,216.0,False,patents,False
South Korea,Transportation,2023,21,15.0,False,patents,False
South Korea,Transportation,2024,1,0.0,False,patents,False
Spain,Agriculture,2015,1,1.0,True,patents,False
Spain,Agriculture,2016,1,1.0,True,patents,False
Spain,Agriculture,2017,5,5.0,True,patents,False
Spain,Agriculture,2018,7,7.0,True,patents,False
Spain,Agriculture,2019,4,4.0,False,patents,False
Spain,Agriculture,2020,7,6.0,False,patents,False
Spain,Agriculture,2021,2,1.0,False,patents,False
Spain,Agriculture,2022,1,0.0,False,patents,False
Spain,Agriculture,2023,0,0.0,False,patents,False
Spain,Agriculture,2024,0,0.0,False,patents,False
Spain,All,2015,44,42.0,True,patents,False
Spain,All,2016,64,61.0,True,patents,False
Spain,All,2017,96,90.0,True,patents,False
Spain,All,2018,111,104.0,True,patents,False
Spain,All,2019,94,89.0,False,patents,False
Spain,All,2020,88,75.0,False,patents,False
Spain,All,2021,67,56.0,False,patents,False
Spain,All,2022,52,38.0,False,patents,False
Spain,All,2023,12,7.0,False,patents,False
Spain,All,2024,3,2.0,False,patents,False
Spain,Banking and Finance,2015,6,4.0,True,patents,False
Spain,Banking and Finance,2016,0,0.0,True,patents,False
Spain,Banking and Finance,2017,2,2.0,True,patents,False
Spain,Banking and Finance,2018,3,3.0,True,patents,False
Spain,Banking and Finance,2019,3,3.0,False,patents,False
Spain,Banking and Finance,2020,2,2.0,False,patents,False
Spain,Banking and Finance,2021,3,1.0,False,patents,False
Spain,Banking and Finance,2022,0,0.0,False,patents,False
Spain,Banking and Finance,2023,0,0.0,False,patents,False
Spain,Banking and Finance,2024,0,0.0,False,patents,False
Spain,Business,2015,4,3.0,True,patents,False
Spain,Business,2016,5,4.0,True,patents,False
Spain,Business,2017,10,8.0,True,patents,False
Spain,Business,2018,5,5.0,True,patents,False
Spain,Business,2019,6,5.0,False,patents,False
Spain,Business,2020,8,5.0,False,patents,False
Spain,Business,2021,5,4.0,False,patents,False
Spain,Business,2022,2,1.0,False,patents,False
Spain,Business,2023,2,1.0,False,patents,False
Spain,Business,2024,0,0.0,False,patents,False
Spain,Energy Management,2015,3,3.0,True,patents,False
Spain,Energy Management,2016,5,4.0,True,patents,False
Spain,Energy Management,2017,5,3.0,True,patents,False
Spain,Energy Management,2018,5,4.0,True,patents,False
Spain,Energy Management,2019,8,7.0,False,patents,False
Spain,Energy Management,2020,6,6.0,False,patents,False
Spain,Energy Management,2021,5,4.0,False,patents,False
Spain,Energy Management,2022,2,1.0,False,patents,False
Spain,Energy Management,2023,3,1.0,False,patents,False
Spain,Energy Management,2024,0,0.0,False,patents,False
Spain,Industry and Manufacturing,2015,6,5.0,True,patents,False
Spain,Industry and Manufacturing,2016,5,5.0,True,patents,False
Spain,Industry and Manufacturing,2017,5,4.0,True,patents,False
Spain,Industry and Manufacturing,2018,16,15.0,True,patents,False
Spain,Industry and Manufacturing,2019,10,9.0,False,patents,False
Spain,Industry and Manufacturing,2020,10,9.0,False,patents,False
Spain,Industry and Manufacturing,2021,12,10.0,False,patents,False
Spain,Industry and Manufacturing,2022,5,4.0,False,patents,False
Spain,Industry and Manufacturing,2023,2,1.0,False,patents,False
Spain,Industry and Manufacturing,2024,0,0.0,False,patents,False
Spain,Life Sciences,2015,17,17.0,True,patents,False
Spain,Life Sciences,2016,24,24.0,True,patents,False
Spain,Life Sciences,2017,34,33.0,True,patents,False
Spain,Life Sciences,2018,33,30.0,True,patents,False
Spain,Life Sciences,2019,23,22.0,False,patents,False
Spain,Life Sciences,2020,20,17.0,False,patents,False
Spain,Life Sciences,2021,16,13.0,False,patents,False
Spain,Life Sciences,2022,14,11.0,False,patents,False
Spain,Life Sciences,2023,0,0.0,False,patents,False
Spain,Life Sciences,2024,1,1.0,False,patents,False
Spain,Personal Devices and Computing,2015,16,15.0,True,patents,False
Spain,Personal Devices and Computing,2016,24,23.0,True,patents,False
Spain,Personal Devices and Computing,2017,38,36.0,True,patents,False
Spain,Personal Devices and Computing,2018,41,39.0,True,patents,False
Spain,Personal Devices and Computing,2019,32,31.0,False,patents,False
Spain,Personal Devices and Computing,2020,22,18.0,False,patents,False
Spain,Personal Devices and Computing,2021,9,7.0,False,patents,False
Spain,Personal Devices and Computing,2022,17,14.0,False,patents,False
Spain,Personal Devices and Computing,2023,1,1.0,False,patents,False
Spain,Personal Devices and Computing,2024,1,0.0,False,patents,False
Spain,Physical Sciences and Engineering,2015,1,1.0,True,patents,False
Spain,Physical Sciences and Engineering,2016,5,5.0,True,patents,False
Spain,Physical Sciences and Engineering,2017,6,6.0,True,patents,False
Spain,Physical Sciences and Engineering,2018,6,5.0,True,patents,False
Spain,Physical Sciences and Engineering,2019,7,6.0,False,patents,False
Spain,Physical Sciences and Engineering,2020,3,3.0,False,patents,False
Spain,Physical Sciences and Engineering,2021,7,6.0,False,patents,False
Spain,Physical Sciences and Engineering,2022,5,2.0,False,patents,False
Spain,Physical Sciences and Engineering,2023,2,0.0,False,patents,False
Spain,Physical Sciences and Engineering,2024,0,0.0,False,patents,False
Spain,Security,2015,0,0.0,True,patents,False
Spain,Security,2016,2,1.0,True,patents,False
Spain,Security,2017,1,1.0,True,patents,False
Spain,Security,2018,5,4.0,True,patents,False
Spain,Security,2019,7,7.0,False,patents,False
Spain,Security,2020,3,2.0,False,patents,False
Spain,Security,2021,4,3.0,False,patents,False
Spain,Security,2022,2,2.0,False,patents,False
Spain,Security,2023,0,0.0,False,patents,False
Spain,Security,2024,1,0.0,False,patents,False
Spain,Telecommunications,2015,7,7.0,True,patents,False
Spain,Telecommunications,2016,12,11.0,True,patents,False
Spain,Telecommunications,2017,13,13.0,True,patents,False
Spain,Telecommunications,2018,25,25.0,True,patents,False
Spain,Telecommunications,2019,27,27.0,False,patents,False
Spain,Telecommunications,2020,14,11.0,False,patents,False
Spain,Telecommunications,2021,8,8.0,False,patents,False
Spain,Telecommunications,2022,5,4.0,False,patents,False
Spain,Telecommunications,2023,2,1.0,False,patents,False
Spain,Telecommunications,2024,0,0.0,False,patents,False
Spain,Transportation,2015,6,6.0,True,patents,False
Spain,Transportation,2016,7,7.0,True,patents,False
Spain,Transportation,2017,10,10.0,True,patents,False
Spain,Transportation,2018,21,21.0,True,patents,False
Spain,Transportation,2019,8,8.0,False,patents,False
Spain,Transportation,2020,6,4.0,False,patents,False
Spain,Transportation,2021,3,3.0,False,patents,False
Spain,Transportation,2022,2,0.0,False,patents,False
Spain,Transportation,2023,0,0.0,False,patents,False
Spain,Transportation,2024,0,0.0,False,patents,False
Sri Lanka,Agriculture,2016,0,0.0,True,patents,False
Sri Lanka,All,2016,1,1.0,True,patents,False
Sri Lanka,Banking and Finance,2016,0,0.0,True,patents,False
Sri Lanka,Business,2016,0,0.0,True,patents,False
Sri Lanka,Energy Management,2016,0,0.0,True,patents,False
Sri Lanka,Industry and Manufacturing,2016,0,0.0,True,patents,False
Sri Lanka,Life Sciences,2016,1,1.0,True,patents,False
Sri Lanka,Personal Devices and Computing,2016,0,0.0,True,patents,False
Sri Lanka,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Sri Lanka,Security,2016,0,0.0,True,patents,False
Sri Lanka,Telecommunications,2016,0,0.0,True,patents,False
Sri Lanka,Transportation,2016,0,0.0,True,patents,False
Sweden,Agriculture,2015,1,1.0,True,patents,False
Sweden,Agriculture,2016,0,0.0,True,patents,False
Sweden,Agriculture,2017,2,2.0,True,patents,False
Sweden,Agriculture,2018,4,3.0,True,patents,False
Sweden,Agriculture,2019,2,1.0,False,patents,False
Sweden,Agriculture,2020,2,2.0,False,patents,False
Sweden,Agriculture,2021,2,1.0,False,patents,False
Sweden,Agriculture,2022,0,0.0,False,patents,False
Sweden,Agriculture,2023,0,,False,patents,False
Sweden,Agriculture,2024,0,,False,patents,False
Sweden,All,2015,6,3.0,True,patents,False
Sweden,All,2016,12,11.0,True,patents,False
Sweden,All,2017,11,9.0,True,patents,False
Sweden,All,2018,31,17.0,True,patents,False
Sweden,All,2019,16,9.0,False,patents,False
Sweden,All,2020,26,19.0,False,patents,False
Sweden,All,2021,20,14.0,False,patents,False
Sweden,All,2022,30,18.0,False,patents,False
Sweden,All,2023,1,,False,patents,False
Sweden,All,2024,1,,False,patents,False
Sweden,Banking and Finance,2015,0,0.0,True,patents,False
Sweden,Banking and Finance,2016,3,3.0,True,patents,False
Sweden,Banking and Finance,2017,1,1.0,True,patents,False
Sweden,Banking and Finance,2018,2,1.0,True,patents,False
Sweden,Banking and Finance,2019,0,0.0,False,patents,False
Sweden,Banking and Finance,2020,1,0.0,False,patents,False
Sweden,Banking and Finance,2021,1,1.0,False,patents,False
Sweden,Banking and Finance,2022,4,4.0,False,patents,False
Sweden,Banking and Finance,2023,0,,False,patents,False
Sweden,Banking and Finance,2024,0,,False,patents,False
Sweden,Business,2015,1,1.0,True,patents,False
Sweden,Business,2016,3,2.0,True,patents,False
Sweden,Business,2017,1,0.0,True,patents,False
Sweden,Business,2018,0,0.0,True,patents,False
Sweden,Business,2019,0,0.0,False,patents,False
Sweden,Business,2020,2,2.0,False,patents,False
Sweden,Business,2021,2,1.0,False,patents,False
Sweden,Business,2022,2,0.0,False,patents,False
Sweden,Business,2023,0,,False,patents,False
Sweden,Business,2024,0,,False,patents,False
Sweden,Energy Management,2015,0,0.0,True,patents,False
Sweden,Energy Management,2016,0,0.0,True,patents,False
Sweden,Energy Management,2017,0,0.0,True,patents,False
Sweden,Energy Management,2018,1,1.0,True,patents,False
Sweden,Energy Management,2019,3,2.0,False,patents,False
Sweden,Energy Management,2020,3,3.0,False,patents,False
Sweden,Energy Management,2021,0,0.0,False,patents,False
Sweden,Energy Management,2022,4,4.0,False,patents,False
Sweden,Energy Management,2023,0,,False,patents,False
Sweden,Energy Management,2024,0,,False,patents,False
Sweden,Industry and Manufacturing,2015,0,0.0,True,patents,False
Sweden,Industry and Manufacturing,2016,1,1.0,True,patents,False
Sweden,Industry and Manufacturing,2017,1,1.0,True,patents,False
Sweden,Industry and Manufacturing,2018,3,3.0,True,patents,False
Sweden,Industry and Manufacturing,2019,3,2.0,False,patents,False
Sweden,Industry and Manufacturing,2020,5,4.0,False,patents,False
Sweden,Industry and Manufacturing,2021,4,3.0,False,patents,False
Sweden,Industry and Manufacturing,2022,3,2.0,False,patents,False
Sweden,Industry and Manufacturing,2023,0,,False,patents,False
Sweden,Industry and Manufacturing,2024,0,,False,patents,False
Sweden,Life Sciences,2015,1,0.0,True,patents,False
Sweden,Life Sciences,2016,1,1.0,True,patents,False
Sweden,Life Sciences,2017,0,0.0,True,patents,False
Sweden,Life Sciences,2018,5,3.0,True,patents,False
Sweden,Life Sciences,2019,7,5.0,False,patents,False
Sweden,Life Sciences,2020,6,4.0,False,patents,False
Sweden,Life Sciences,2021,3,3.0,False,patents,False
Sweden,Life Sciences,2022,5,3.0,False,patents,False
Sweden,Life Sciences,2023,0,,False,patents,False
Sweden,Life Sciences,2024,0,,False,patents,False
Sweden,Personal Devices and Computing,2015,4,2.0,True,patents,False
Sweden,Personal Devices and Computing,2016,4,4.0,True,patents,False
Sweden,Personal Devices and Computing,2017,3,2.0,True,patents,False
Sweden,Personal Devices and Computing,2018,8,5.0,True,patents,False
Sweden,Personal Devices and Computing,2019,4,2.0,False,patents,False
Sweden,Personal Devices and Computing,2020,12,8.0,False,patents,False
Sweden,Personal Devices and Computing,2021,11,7.0,False,patents,False
Sweden,Personal Devices and Computing,2022,6,4.0,False,patents,False
Sweden,Personal Devices and Computing,2023,1,,False,patents,False
Sweden,Personal Devices and Computing,2024,0,,False,patents,False
Sweden,Physical Sciences and Engineering,2015,1,1.0,True,patents,False
Sweden,Physical Sciences and Engineering,2016,1,1.0,True,patents,False
Sweden,Physical Sciences and Engineering,2017,2,2.0,True,patents,False
Sweden,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Sweden,Physical Sciences and Engineering,2019,4,2.0,False,patents,False
Sweden,Physical Sciences and Engineering,2020,2,1.0,False,patents,False
Sweden,Physical Sciences and Engineering,2021,1,1.0,False,patents,False
Sweden,Physical Sciences and Engineering,2022,4,3.0,False,patents,False
Sweden,Physical Sciences and Engineering,2023,0,,False,patents,False
Sweden,Physical Sciences and Engineering,2024,0,,False,patents,False
Sweden,Security,2015,0,0.0,True,patents,False
Sweden,Security,2016,0,0.0,True,patents,False
Sweden,Security,2017,0,0.0,True,patents,False
Sweden,Security,2018,1,1.0,True,patents,False
Sweden,Security,2019,1,1.0,False,patents,False
Sweden,Security,2020,4,2.0,False,patents,False
Sweden,Security,2021,2,2.0,False,patents,False
Sweden,Security,2022,5,4.0,False,patents,False
Sweden,Security,2023,0,,False,patents,False
Sweden,Security,2024,0,,False,patents,False
Sweden,Telecommunications,2015,2,1.0,True,patents,False
Sweden,Telecommunications,2016,3,3.0,True,patents,False
Sweden,Telecommunications,2017,5,4.0,True,patents,False
Sweden,Telecommunications,2018,8,5.0,True,patents,False
Sweden,Telecommunications,2019,4,3.0,False,patents,False
Sweden,Telecommunications,2020,8,8.0,False,patents,False
Sweden,Telecommunications,2021,4,3.0,False,patents,False
Sweden,Telecommunications,2022,6,2.0,False,patents,False
Sweden,Telecommunications,2023,0,,False,patents,False
Sweden,Telecommunications,2024,0,,False,patents,False
Sweden,Transportation,2015,1,1.0,True,patents,False
Sweden,Transportation,2016,3,3.0,True,patents,False
Sweden,Transportation,2017,5,5.0,True,patents,False
Sweden,Transportation,2018,12,5.0,True,patents,False
Sweden,Transportation,2019,2,1.0,False,patents,False
Sweden,Transportation,2020,2,1.0,False,patents,False
Sweden,Transportation,2021,3,3.0,False,patents,False
Sweden,Transportation,2022,3,2.0,False,patents,False
Sweden,Transportation,2023,0,,False,patents,False
Sweden,Transportation,2024,0,,False,patents,False
Switzerland,Agriculture,2015,0,,False,patents,False
Switzerland,Agriculture,2016,0,0.0,True,patents,False
Switzerland,Agriculture,2017,0,0.0,True,patents,False
Switzerland,Agriculture,2018,0,0.0,True,patents,False
Switzerland,Agriculture,2019,0,,False,patents,False
Switzerland,Agriculture,2020,0,0.0,False,patents,False
Switzerland,Agriculture,2021,0,0.0,False,patents,False
Switzerland,Agriculture,2022,2,,False,patents,False
Switzerland,All,2015,3,,False,patents,False
Switzerland,All,2016,4,4.0,True,patents,False
Switzerland,All,2017,2,1.0,True,patents,False
Switzerland,All,2018,4,2.0,True,patents,False
Switzerland,All,2019,2,,False,patents,False
Switzerland,All,2020,5,1.0,False,patents,False
Switzerland,All,2021,11,1.0,False,patents,False
Switzerland,All,2022,6,,False,patents,False
Switzerland,Banking and Finance,2015,1,,False,patents,False
Switzerland,Banking and Finance,2016,2,2.0,True,patents,False
Switzerland,Banking and Finance,2017,0,0.0,True,patents,False
Switzerland,Banking and Finance,2018,0,0.0,True,patents,False
Switzerland,Banking and Finance,2019,0,,False,patents,False
Switzerland,Banking and Finance,2020,1,0.0,False,patents,False
Switzerland,Banking and Finance,2021,1,0.0,False,patents,False
Switzerland,Banking and Finance,2022,1,,False,patents,False
Switzerland,Business,2015,0,,False,patents,False
Switzerland,Business,2016,1,1.0,True,patents,False
Switzerland,Business,2017,0,0.0,True,patents,False
Switzerland,Business,2018,0,0.0,True,patents,False
Switzerland,Business,2019,0,,False,patents,False
Switzerland,Business,2020,0,0.0,False,patents,False
Switzerland,Business,2021,3,0.0,False,patents,False
Switzerland,Business,2022,2,,False,patents,False
Switzerland,Energy Management,2015,0,,False,patents,False
Switzerland,Energy Management,2016,1,1.0,True,patents,False
Switzerland,Energy Management,2017,0,0.0,True,patents,False
Switzerland,Energy Management,2018,0,0.0,True,patents,False
Switzerland,Energy Management,2019,0,,False,patents,False
Switzerland,Energy Management,2020,0,0.0,False,patents,False
Switzerland,Energy Management,2021,0,0.0,False,patents,False
Switzerland,Energy Management,2022,0,,False,patents,False
Switzerland,Industry and Manufacturing,2015,0,,False,patents,False
Switzerland,Industry and Manufacturing,2016,0,0.0,True,patents,False
Switzerland,Industry and Manufacturing,2017,0,0.0,True,patents,False
Switzerland,Industry and Manufacturing,2018,1,1.0,True,patents,False
Switzerland,Industry and Manufacturing,2019,0,,False,patents,False
Switzerland,Industry and Manufacturing,2020,1,1.0,False,patents,False
Switzerland,Industry and Manufacturing,2021,2,1.0,False,patents,False
Switzerland,Industry and Manufacturing,2022,1,,False,patents,False
Switzerland,Life Sciences,2015,1,,False,patents,False
Switzerland,Life Sciences,2016,2,2.0,True,patents,False
Switzerland,Life Sciences,2017,1,1.0,True,patents,False
Switzerland,Life Sciences,2018,1,1.0,True,patents,False
Switzerland,Life Sciences,2019,0,,False,patents,False
Switzerland,Life Sciences,2020,0,0.0,False,patents,False
Switzerland,Life Sciences,2021,1,0.0,False,patents,False
Switzerland,Life Sciences,2022,0,,False,patents,False
Switzerland,Personal Devices and Computing,2015,2,,False,patents,False
Switzerland,Personal Devices and Computing,2016,1,1.0,True,patents,False
Switzerland,Personal Devices and Computing,2017,0,0.0,True,patents,False
Switzerland,Personal Devices and Computing,2018,2,1.0,True,patents,False
Switzerland,Personal Devices and Computing,2019,1,,False,patents,False
Switzerland,Personal Devices and Computing,2020,4,1.0,False,patents,False
Switzerland,Personal Devices and Computing,2021,5,0.0,False,patents,False
Switzerland,Personal Devices and Computing,2022,1,,False,patents,False
Switzerland,Physical Sciences and Engineering,2015,0,,False,patents,False
Switzerland,Physical Sciences and Engineering,2016,1,1.0,True,patents,False
Switzerland,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Switzerland,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Switzerland,Physical Sciences and Engineering,2019,0,,False,patents,False
Switzerland,Physical Sciences and Engineering,2020,1,1.0,False,patents,False
Switzerland,Physical Sciences and Engineering,2021,1,0.0,False,patents,False
Switzerland,Physical Sciences and Engineering,2022,0,,False,patents,False
Switzerland,Security,2015,0,,False,patents,False
Switzerland,Security,2016,1,1.0,True,patents,False
Switzerland,Security,2017,0,0.0,True,patents,False
Switzerland,Security,2018,0,0.0,True,patents,False
Switzerland,Security,2019,0,,False,patents,False
Switzerland,Security,2020,0,0.0,False,patents,False
Switzerland,Security,2021,0,0.0,False,patents,False
Switzerland,Security,2022,0,,False,patents,False
Switzerland,Telecommunications,2015,0,,False,patents,False
Switzerland,Telecommunications,2016,0,0.0,True,patents,False
Switzerland,Telecommunications,2017,0,0.0,True,patents,False
Switzerland,Telecommunications,2018,2,2.0,True,patents,False
Switzerland,Telecommunications,2019,0,,False,patents,False
Switzerland,Telecommunications,2020,0,0.0,False,patents,False
Switzerland,Telecommunications,2021,1,0.0,False,patents,False
Switzerland,Telecommunications,2022,0,,False,patents,False
Switzerland,Transportation,2015,0,,False,patents,False
Switzerland,Transportation,2016,1,1.0,True,patents,False
Switzerland,Transportation,2017,0,0.0,True,patents,False
Switzerland,Transportation,2018,1,0.0,True,patents,False
Switzerland,Transportation,2019,0,,False,patents,False
Switzerland,Transportation,2020,0,0.0,False,patents,False
Switzerland,Transportation,2021,1,0.0,False,patents,False
Switzerland,Transportation,2022,1,,False,patents,False
Taiwan,Agriculture,2015,0,0.0,True,patents,False
Taiwan,Agriculture,2016,1,1.0,True,patents,False
Taiwan,Agriculture,2017,1,1.0,True,patents,False
Taiwan,Agriculture,2018,2,1.0,True,patents,False
Taiwan,Agriculture,2019,7,7.0,False,patents,False
Taiwan,Agriculture,2020,1,1.0,False,patents,False
Taiwan,Agriculture,2021,4,3.0,False,patents,False
Taiwan,Agriculture,2022,5,5.0,False,patents,False
Taiwan,Agriculture,2023,0,0.0,False,patents,False
Taiwan,Agriculture,2024,0,0.0,False,patents,False
Taiwan,All,2015,47,42.0,True,patents,False
Taiwan,All,2016,98,89.0,True,patents,False
Taiwan,All,2017,186,154.0,True,patents,False
Taiwan,All,2018,357,311.0,True,patents,False
Taiwan,All,2019,497,418.0,False,patents,False
Taiwan,All,2020,627,534.0,False,patents,False
Taiwan,All,2021,669,535.0,False,patents,False
Taiwan,All,2022,561,449.0,False,patents,False
Taiwan,All,2023,126,121.0,False,patents,False
Taiwan,All,2024,2,2.0,False,patents,False
Taiwan,Banking and Finance,2015,0,0.0,True,patents,False
Taiwan,Banking and Finance,2016,1,1.0,True,patents,False
Taiwan,Banking and Finance,2017,4,4.0,True,patents,False
Taiwan,Banking and Finance,2018,6,6.0,True,patents,False
Taiwan,Banking and Finance,2019,4,3.0,False,patents,False
Taiwan,Banking and Finance,2020,8,6.0,False,patents,False
Taiwan,Banking and Finance,2021,4,2.0,False,patents,False
Taiwan,Banking and Finance,2022,2,2.0,False,patents,False
Taiwan,Banking and Finance,2023,0,0.0,False,patents,False
Taiwan,Banking and Finance,2024,1,1.0,False,patents,False
Taiwan,Business,2015,3,3.0,True,patents,False
Taiwan,Business,2016,11,11.0,True,patents,False
Taiwan,Business,2017,16,12.0,True,patents,False
Taiwan,Business,2018,15,13.0,True,patents,False
Taiwan,Business,2019,14,11.0,False,patents,False
Taiwan,Business,2020,24,21.0,False,patents,False
Taiwan,Business,2021,21,15.0,False,patents,False
Taiwan,Business,2022,15,14.0,False,patents,False
Taiwan,Business,2023,4,4.0,False,patents,False
Taiwan,Business,2024,0,0.0,False,patents,False
Taiwan,Energy Management,2015,2,2.0,True,patents,False
Taiwan,Energy Management,2016,5,3.0,True,patents,False
Taiwan,Energy Management,2017,4,4.0,True,patents,False
Taiwan,Energy Management,2018,9,7.0,True,patents,False
Taiwan,Energy Management,2019,6,4.0,False,patents,False
Taiwan,Energy Management,2020,17,16.0,False,patents,False
Taiwan,Energy Management,2021,7,5.0,False,patents,False
Taiwan,Energy Management,2022,7,5.0,False,patents,False
Taiwan,Energy Management,2023,2,2.0,False,patents,False
Taiwan,Energy Management,2024,0,0.0,False,patents,False
Taiwan,Industry and Manufacturing,2015,3,3.0,True,patents,False
Taiwan,Industry and Manufacturing,2016,8,8.0,True,patents,False
Taiwan,Industry and Manufacturing,2017,14,11.0,True,patents,False
Taiwan,Industry and Manufacturing,2018,20,19.0,True,patents,False
Taiwan,Industry and Manufacturing,2019,23,20.0,False,patents,False
Taiwan,Industry and Manufacturing,2020,28,26.0,False,patents,False
Taiwan,Industry and Manufacturing,2021,21,19.0,False,patents,False
Taiwan,Industry and Manufacturing,2022,12,9.0,False,patents,False
Taiwan,Industry and Manufacturing,2023,4,4.0,False,patents,False
Taiwan,Industry and Manufacturing,2024,0,0.0,False,patents,False
Taiwan,Life Sciences,2015,10,10.0,True,patents,False
Taiwan,Life Sciences,2016,14,11.0,True,patents,False
Taiwan,Life Sciences,2017,27,23.0,True,patents,False
Taiwan,Life Sciences,2018,51,44.0,True,patents,False
Taiwan,Life Sciences,2019,59,48.0,False,patents,False
Taiwan,Life Sciences,2020,84,66.0,False,patents,False
Taiwan,Life Sciences,2021,81,54.0,False,patents,False
Taiwan,Life Sciences,2022,67,52.0,False,patents,False
Taiwan,Life Sciences,2023,10,9.0,False,patents,False
Taiwan,Life Sciences,2024,0,0.0,False,patents,False
Taiwan,Personal Devices and Computing,2015,13,12.0,True,patents,False
Taiwan,Personal Devices and Computing,2016,33,30.0,True,patents,False
Taiwan,Personal Devices and Computing,2017,68,63.0,True,patents,False
Taiwan,Personal Devices and Computing,2018,120,109.0,True,patents,False
Taiwan,Personal Devices and Computing,2019,124,112.0,False,patents,False
Taiwan,Personal Devices and Computing,2020,166,142.0,False,patents,False
Taiwan,Personal Devices and Computing,2021,110,95.0,False,patents,False
Taiwan,Personal Devices and Computing,2022,74,57.0,False,patents,False
Taiwan,Personal Devices and Computing,2023,16,14.0,False,patents,False
Taiwan,Personal Devices and Computing,2024,0,0.0,False,patents,False
Taiwan,Physical Sciences and Engineering,2015,2,2.0,True,patents,False
Taiwan,Physical Sciences and Engineering,2016,2,2.0,True,patents,False
Taiwan,Physical Sciences and Engineering,2017,2,2.0,True,patents,False
Taiwan,Physical Sciences and Engineering,2018,11,8.0,True,patents,False
Taiwan,Physical Sciences and Engineering,2019,11,10.0,False,patents,False
Taiwan,Physical Sciences and Engineering,2020,9,4.0,False,patents,False
Taiwan,Physical Sciences and Engineering,2021,8,4.0,False,patents,False
Taiwan,Physical Sciences and Engineering,2022,11,5.0,False,patents,False
Taiwan,Physical Sciences and Engineering,2023,3,3.0,False,patents,False
Taiwan,Physical Sciences and Engineering,2024,0,0.0,False,patents,False
Taiwan,Security,2015,1,0.0,True,patents,False
Taiwan,Security,2016,2,2.0,True,patents,False
Taiwan,Security,2017,2,1.0,True,patents,False
Taiwan,Security,2018,12,11.0,True,patents,False
Taiwan,Security,2019,7,5.0,False,patents,False
Taiwan,Security,2020,12,11.0,False,patents,False
Taiwan,Security,2021,11,8.0,False,patents,False
Taiwan,Security,2022,7,5.0,False,patents,False
Taiwan,Security,2023,1,0.0,False,patents,False
Taiwan,Security,2024,0,0.0,False,patents,False
Taiwan,Telecommunications,2015,10,9.0,True,patents,False
Taiwan,Telecommunications,2016,14,13.0,True,patents,False
Taiwan,Telecommunications,2017,15,14.0,True,patents,False
Taiwan,Telecommunications,2018,35,30.0,True,patents,False
Taiwan,Telecommunications,2019,49,46.0,False,patents,False
Taiwan,Telecommunications,2020,63,56.0,False,patents,False
Taiwan,Telecommunications,2021,49,42.0,False,patents,False
